,DATE,REGION,AGEGROUP,SEX,DEATHS
7695,2021-12-22,Wallonia,65-74,F,2
7696,2021-12-22,Wallonia,75-84,M,2
7697,2021-12-22,Wallonia,75-84,F,2
7698,2021-12-22,Flanders,25-44,M,1
7699,2021-12-22,Flanders,65-74,M,7
7700,2021-12-22,Flanders,65-74,F,2
7701,2021-12-22,Flanders,75-84,M,4
7702,2021-12-22,Flanders,75-84,F,1
7703,2021-12-22,Flanders,85+,M,4
7704,2021-12-22,Flanders,85+,F,4
7705,2021-12-22,Brussels,45-64,M,1
7706,2021-12-22,Brussels,75-84,M,1
7707,2021-12-22,Brussels,85+,M,1
7708,2021-12-23,Wallonia,45-64,M,1
7709,2021-12-23,Wallonia,45-64,F,1
7710,2021-12-23,Wallonia,65-74,M,2
7711,2021-12-23,Wallonia,75-84,M,1
7712,2021-12-23,Wallonia,75-84,F,4
7713,2021-12-23,Wallonia,85+,F,2
7714,2021-12-23,Flanders,45-64,M,4
7715,2021-12-23,Flanders,65-74,M,3
7716,2021-12-23,Flanders,65-74,F,1
7717,2021-12-23,Flanders,75-84,M,3
7718,2021-12-23,Flanders,75-84,F,4
7719,2021-12-23,Flanders,85+,M,3
7720,2021-12-23,Flanders,85+,F,4
7721,2021-12-23,Brussels,75-84,F,1
7722,2021-12-23,Brussels,85+,F,2
7723,2021-12-24,Wallonia,45-64,M,1
7724,2021-12-24,Wallonia,65-74,M,1
7725,2021-12-24,Wallonia,75-84,F,4
7726,2021-12-24,Wallonia,85+,F,2
7727,2021-12-24,Flanders,45-64,F,1
7728,2021-12-24,Flanders,65-74,M,4
7729,2021-12-24,Flanders,65-74,F,4
7730,2021-12-24,Flanders,75-84,M,7
7731,2021-12-24,Flanders,75-84,F,1
7732,2021-12-24,Flanders,85+,M,3
7733,2021-12-24,Flanders,85+,F,1
7734,2021-12-24,Brussels,65-74,F,1
7735,2021-12-24,Brussels,75-84,M,1
7736,2021-12-24,Brussels,75-84,F,1
7737,2021-12-24,Brussels,85+,M,2
7738,2021-12-24,Brussels,85+,F,1
7739,2021-12-25,Wallonia,65-74,M,1
7740,2021-12-25,Wallonia,75-84,M,2
7741,2021-12-25,Wallonia,75-84,F,3
7742,2021-12-25,Wallonia,85+,M,1
7743,2021-12-25,Flanders,45-64,M,1
7744,2021-12-25,Flanders,45-64,F,1
7745,2021-12-25,Flanders,65-74,M,2
7746,2021-12-25,Flanders,75-84,M,1
7747,2021-12-25,Flanders,75-84,F,2
7748,2021-12-25,Flanders,85+,M,2
7749,2021-12-25,Flanders,85+,F,1
7750,2021-12-25,Brussels,65-74,M,1
7751,2021-12-25,Brussels,75-84,F,1
7752,2021-12-25,Brussels,85+,F,1
7753,2021-12-26,Wallonia,45-64,M,2
7754,2021-12-26,Wallonia,65-74,M,3
7755,2021-12-26,Wallonia,65-74,F,1
7756,2021-12-26,Wallonia,75-84,M,1
7757,2021-12-26,Wallonia,75-84,F,1
7758,2021-12-26,Wallonia,85+,M,2
7759,2021-12-26,Wallonia,85+,F,2
7760,2021-12-26,Flanders,45-64,M,1
7761,2021-12-26,Flanders,65-74,M,2
7762,2021-12-26,Flanders,75-84,M,3
7763,2021-12-26,Flanders,75-84,F,1
7764,2021-12-26,Flanders,85+,M,1
7765,2021-12-26,Brussels,65-74,M,1
7766,2021-12-26,Brussels,85+,F,1
7767,2021-12-27,Wallonia,45-64,M,3
7768,2021-12-27,Wallonia,65-74,F,2
7769,2021-12-27,Wallonia,85+,F,1
7770,2021-12-27,Flanders,45-64,M,3
7771,2021-12-27,Flanders,45-64,F,2
7772,2021-12-27,Flanders,65-74,M,1
7773,2021-12-27,Flanders,65-74,F,2
7774,2021-12-27,Flanders,75-84,M,4
7775,2021-12-27,Flanders,75-84,F,3
7776,2021-12-27,Flanders,85+,M,1
7777,2021-12-27,Flanders,85+,F,3
7778,2021-12-27,Brussels,25-44,F,1
7779,2021-12-27,Brussels,75-84,M,1
7780,2021-12-27,Brussels,85+,M,1
7781,2021-12-28,Wallonia,45-64,M,3
7782,2021-12-28,Wallonia,45-64,NA,1
7783,2021-12-28,Wallonia,75-84,F,1
7784,2021-12-28,Wallonia,85+,M,1
7785,2021-12-28,Wallonia,85+,F,1
7786,2021-12-28,Flanders,45-64,M,3
7787,2021-12-28,Flanders,65-74,M,2
7788,2021-12-28,Flanders,65-74,F,1
7789,2021-12-28,Flanders,75-84,M,1
7790,2021-12-28,Flanders,75-84,F,1
7791,2021-12-28,Flanders,85+,F,2
7792,2021-12-28,Brussels,25-44,F,1
7793,2021-12-28,Brussels,45-64,M,1
7794,2021-12-28,Brussels,75-84,M,1
7795,2021-12-28,Brussels,75-84,F,1
7796,2021-12-29,Wallonia,45-64,F,1
7797,2021-12-29,Wallonia,65-74,M,2
7798,2021-12-29,Wallonia,65-74,F,2
7799,2021-12-29,Wallonia,75-84,F,2
7800,2021-12-29,Wallonia,85+,M,1
7801,2021-12-29,Wallonia,85+,F,2
7802,2021-12-29,Flanders,45-64,M,3
7803,2021-12-29,Flanders,65-74,M,4
7804,2021-12-29,Flanders,65-74,F,3
7805,2021-12-29,Flanders,75-84,M,2
7806,2021-12-29,Flanders,75-84,F,2
7807,2021-12-29,Flanders,85+,F,2
7808,2021-12-29,Brussels,45-64,M,3
7809,2021-12-29,Brussels,65-74,F,1
7810,2021-12-29,Brussels,75-84,M,2
7811,2021-12-29,Brussels,75-84,F,1
7812,2021-12-29,Brussels,85+,M,1
7813,2021-12-30,Wallonia,45-64,M,1
7814,2021-12-30,Wallonia,65-74,M,1
7815,2021-12-30,Wallonia,65-74,F,2
7816,2021-12-30,Wallonia,75-84,F,3
7817,2021-12-30,Wallonia,85+,M,4
7818,2021-12-30,Wallonia,85+,F,2
7819,2021-12-30,Flanders,25-44,F,1
7820,2021-12-30,Flanders,65-74,M,2
7821,2021-12-30,Flanders,65-74,F,2
7822,2021-12-30,Flanders,75-84,M,1
7823,2021-12-30,Flanders,75-84,F,2
7824,2021-12-30,Flanders,85+,M,1
7825,2021-12-30,Brussels,45-64,M,1
7826,2021-12-30,Brussels,45-64,F,2
7827,2021-12-30,Brussels,75-84,M,2
7828,2021-12-30,Brussels,75-84,F,1
7829,2021-12-30,Brussels,85+,F,1
7830,2021-12-31,Wallonia,25-44,M,1
7831,2021-12-31,Wallonia,45-64,M,1
7832,2021-12-31,Wallonia,65-74,M,1
7833,2021-12-31,Wallonia,85+,F,2
7834,2021-12-31,Flanders,65-74,F,1
7835,2021-12-31,Flanders,75-84,M,2
7836,2021-12-31,Flanders,75-84,F,3
7837,2021-12-31,Flanders,85+,M,2
7838,2021-12-31,Flanders,85+,F,1
7839,2021-12-31,Brussels,75-84,M,2
7840,2022-01-01,Wallonia,45-64,M,1
7841,2022-01-01,Wallonia,65-74,M,3
7842,2022-01-01,Wallonia,75-84,F,2
7843,2022-01-01,Wallonia,85+,M,1
7844,2022-01-01,Flanders,25-44,M,1
7845,2022-01-01,Flanders,45-64,M,4
7846,2022-01-01,Flanders,45-64,F,1
7847,2022-01-01,Flanders,65-74,M,2
7848,2022-01-01,Flanders,75-84,M,1
7849,2022-01-01,Flanders,85+,M,1
7850,2022-01-01,Flanders,85+,F,4
7851,2022-01-01,Brussels,45-64,F,1
7852,2022-01-02,Wallonia,65-74,M,2
7853,2022-01-02,Wallonia,65-74,F,1
7854,2022-01-02,Wallonia,85+,M,2
7855,2022-01-02,Flanders,45-64,M,1
7856,2022-01-02,Flanders,65-74,M,1
7857,2022-01-02,Flanders,65-74,F,1
7858,2022-01-02,Flanders,75-84,M,5
7859,2022-01-02,Brussels,75-84,M,1
7860,2022-01-02,Brussels,75-84,F,1
7861,2022-01-03,Wallonia,45-64,M,2
7862,2022-01-03,Wallonia,75-84,M,2
7863,2022-01-03,Wallonia,85+,M,2
7864,2022-01-03,Wallonia,85+,F,1
7865,2022-01-03,Flanders,45-64,M,2
7866,2022-01-03,Flanders,45-64,F,2
7867,2022-01-03,Flanders,65-74,M,2
7868,2022-01-03,Flanders,65-74,F,1
7869,2022-01-03,Flanders,75-84,M,4
7870,2022-01-03,Flanders,75-84,F,1
7871,2022-01-03,Flanders,85+,M,1
7872,2022-01-03,Flanders,85+,F,2
7873,2022-01-03,Brussels,45-64,M,1
7874,2022-01-03,Brussels,65-74,M,1
7875,2022-01-03,Brussels,85+,F,1
7876,2022-01-04,Wallonia,65-74,M,4
7877,2022-01-04,Wallonia,75-84,M,3
7878,2022-01-04,Wallonia,85+,F,1
7879,2022-01-04,Flanders,25-44,M,1
7880,2022-01-04,Flanders,45-64,M,2
7881,2022-01-04,Flanders,65-74,M,1
7882,2022-01-04,Flanders,65-74,F,1
7883,2022-01-04,Flanders,75-84,M,1
7884,2022-01-04,Flanders,85+,M,1
7885,2022-01-04,Brussels,45-64,M,2
7886,2022-01-05,Wallonia,45-64,M,1
7887,2022-01-05,Wallonia,65-74,M,1
7888,2022-01-05,Wallonia,65-74,F,1
7889,2022-01-05,Wallonia,75-84,F,1
7890,2022-01-05,Wallonia,85+,F,1
7891,2022-01-05,Flanders,45-64,F,1
7892,2022-01-05,Flanders,65-74,M,2
7893,2022-01-05,Flanders,65-74,F,2
7894,2022-01-05,Flanders,75-84,F,1
7895,2022-01-05,Flanders,85+,M,1
7896,2022-01-05,Flanders,85+,F,1
7897,2022-01-05,Brussels,75-84,F,1
7898,2022-01-06,Wallonia,45-64,M,1
7899,2022-01-06,Wallonia,45-64,F,1
7900,2022-01-06,Wallonia,65-74,F,1
7901,2022-01-06,Wallonia,85+,M,1
7902,2022-01-06,Wallonia,85+,F,4
7903,2022-01-06,Flanders,65-74,F,2
7904,2022-01-06,Flanders,75-84,F,1
7905,2022-01-06,Flanders,85+,M,2
7906,2022-01-06,Flanders,85+,F,1
7907,2022-01-06,Brussels,65-74,M,1
7908,2022-01-06,Brussels,75-84,M,2
7909,2022-01-06,Brussels,85+,M,1
7910,2022-01-06,Brussels,85+,F,1
7911,2022-01-07,Wallonia,45-64,M,2
7912,2022-01-07,Wallonia,65-74,M,1
7913,2022-01-07,Wallonia,75-84,M,1
7914,2022-01-07,Wallonia,75-84,F,1
7915,2022-01-07,Wallonia,85+,M,1
7916,2022-01-07,Wallonia,85+,F,1
7917,2022-01-07,Flanders,25-44,F,1
7918,2022-01-07,Flanders,45-64,M,1
7919,2022-01-07,Flanders,65-74,M,1
7920,2022-01-07,Flanders,65-74,F,1
7921,2022-01-07,Flanders,75-84,M,3
7922,2022-01-07,Flanders,75-84,F,1
7923,2022-01-07,Flanders,85+,F,1
7924,2022-01-07,Brussels,65-74,M,1
7925,2022-01-07,Brussels,75-84,M,1
7926,2022-01-07,Brussels,75-84,F,1
7927,2022-01-08,Wallonia,45-64,M,1
7928,2022-01-08,Wallonia,65-74,M,1
7929,2022-01-08,Wallonia,65-74,F,2
7930,2022-01-08,Wallonia,75-84,M,1
7931,2022-01-08,Wallonia,75-84,F,2
7932,2022-01-08,Wallonia,85+,F,1
7933,2022-01-08,Flanders,45-64,F,1
7934,2022-01-08,Flanders,65-74,F,1
7935,2022-01-08,Flanders,75-84,M,1
7936,2022-01-08,Flanders,75-84,F,1
7937,2022-01-08,Brussels,65-74,F,1
7938,2022-01-08,Brussels,75-84,M,1
7939,2022-01-08,Brussels,75-84,F,1
7940,2022-01-08,Brussels,85+,M,1
7941,2022-01-08,Brussels,85+,F,1
7942,2022-01-09,Wallonia,45-64,M,1
7943,2022-01-09,Wallonia,45-64,F,1
7944,2022-01-09,Wallonia,65-74,M,1
7945,2022-01-09,Wallonia,75-84,M,2
7946,2022-01-09,Wallonia,85+,M,1
7947,2022-01-09,Wallonia,85+,F,2
7948,2022-01-09,Flanders,65-74,M,3
7949,2022-01-09,Flanders,65-74,F,1
7950,2022-01-09,Flanders,75-84,M,6
7951,2022-01-09,Flanders,75-84,F,2
7952,2022-01-09,Flanders,85+,F,1
7953,2022-01-09,Brussels,65-74,M,2
7954,2022-01-10,Wallonia,45-64,F,1
7955,2022-01-10,Wallonia,75-84,M,3
7956,2022-01-10,Wallonia,85+,M,2
7957,2022-01-10,Wallonia,85+,F,3
7958,2022-01-10,Flanders,45-64,M,1
7959,2022-01-10,Flanders,65-74,M,2
7960,2022-01-10,Flanders,75-84,M,2
7961,2022-01-10,Flanders,75-84,F,2
7962,2022-01-10,Flanders,85+,M,4
7963,2022-01-10,Flanders,85+,F,1
7964,2022-01-10,Brussels,75-84,M,1
7965,2022-01-10,Brussels,75-84,F,1
7966,2022-01-10,Brussels,85+,F,2
7967,2022-01-11,Wallonia,65-74,M,4
7968,2022-01-11,Wallonia,75-84,M,2
7969,2022-01-11,Wallonia,75-84,F,2
7970,2022-01-11,Wallonia,85+,F,1
7971,2022-01-11,Flanders,65-74,M,1
7972,2022-01-11,Flanders,75-84,M,1
7973,2022-01-11,Flanders,75-84,F,2
7974,2022-01-11,Flanders,85+,M,1
7975,2022-01-11,Flanders,85+,F,2
7976,2022-01-11,Brussels,45-64,M,3
7977,2022-01-11,Brussels,75-84,M,3
7978,2022-01-11,Brussels,85+,M,1
7979,2022-01-11,Brussels,85+,F,1
7980,2022-01-12,Wallonia,45-64,M,2
7981,2022-01-12,Wallonia,65-74,M,1
7982,2022-01-12,Wallonia,65-74,F,1
7983,2022-01-12,Wallonia,75-84,F,1
7984,2022-01-12,Wallonia,85+,M,1
7985,2022-01-12,Wallonia,85+,F,2
7986,2022-01-12,Flanders,45-64,M,1
7987,2022-01-12,Flanders,45-64,F,1
7988,2022-01-12,Flanders,65-74,M,3
7989,2022-01-12,Flanders,65-74,F,1
7990,2022-01-12,Flanders,75-84,M,1
7991,2022-01-12,Flanders,85+,M,2
7992,2022-01-12,Flanders,85+,F,2
7993,2022-01-12,Brussels,25-44,M,1
7994,2022-01-12,Brussels,45-64,M,1
7995,2022-01-12,Brussels,75-84,M,1
7996,2022-01-12,Brussels,85+,M,1
7997,2022-01-13,Wallonia,45-64,M,1
7998,2022-01-13,Wallonia,65-74,M,1
7999,2022-01-13,Wallonia,65-74,F,2
8000,2022-01-13,Wallonia,75-84,F,1
8001,2022-01-13,Wallonia,85+,M,2
8002,2022-01-13,Wallonia,85+,F,1
8003,2022-01-13,Flanders,45-64,M,3
8004,2022-01-13,Flanders,65-74,M,1
8005,2022-01-13,Flanders,65-74,F,1
8006,2022-01-13,Flanders,75-84,M,1
8007,2022-01-13,Flanders,85+,M,1
8008,2022-01-13,Flanders,85+,F,3
8009,2022-01-13,Brussels,45-64,M,1
8010,2022-01-13,Brussels,75-84,M,1
8011,2022-01-13,Brussels,75-84,F,1
8012,2022-01-14,Wallonia,45-64,F,1
8013,2022-01-14,Wallonia,65-74,M,1
8014,2022-01-14,Wallonia,75-84,M,1
8015,2022-01-14,Wallonia,75-84,F,1
8016,2022-01-14,Wallonia,85+,F,1
8017,2022-01-14,Flanders,45-64,M,1
8018,2022-01-14,Flanders,45-64,F,1
8019,2022-01-14,Flanders,65-74,M,3
8020,2022-01-14,Flanders,75-84,M,1
8021,2022-01-14,Flanders,85+,M,1
8022,2022-01-14,Flanders,85+,F,1
8023,2022-01-14,Brussels,75-84,F,1
8024,2022-01-14,Brussels,85+,M,3
8025,2022-01-15,Wallonia,45-64,M,1
8026,2022-01-15,Wallonia,75-84,M,2
8027,2022-01-15,Wallonia,85+,M,1
8028,2022-01-15,Flanders,65-74,M,1
8029,2022-01-15,Flanders,75-84,M,2
8030,2022-01-15,Flanders,85+,M,4
8031,2022-01-15,Flanders,85+,F,1
8032,2022-01-15,Brussels,25-44,F,1
8033,2022-01-15,Brussels,85+,F,1
8034,2022-01-16,Wallonia,65-74,M,3
8035,2022-01-16,Wallonia,65-74,F,1
8036,2022-01-16,Wallonia,75-84,M,1
8037,2022-01-16,Wallonia,85+,M,1
8038,2022-01-16,Wallonia,85+,F,2
8039,2022-01-16,Flanders,45-64,F,1
8040,2022-01-16,Flanders,65-74,M,1
8041,2022-01-16,Flanders,65-74,F,1
8042,2022-01-16,Flanders,85+,M,1
8043,2022-01-16,Flanders,85+,F,1
8044,2022-01-16,Brussels,45-64,M,3
8045,2022-01-16,Brussels,65-74,F,1
8046,2022-01-16,Brussels,75-84,M,1
8047,2022-01-16,Brussels,75-84,F,1
8048,2022-01-16,Brussels,85+,M,1
8049,2022-01-17,Wallonia,45-64,F,1
8050,2022-01-17,Wallonia,65-74,M,3
8051,2022-01-17,Wallonia,75-84,M,4
8052,2022-01-17,Wallonia,85+,M,2
8053,2022-01-17,Wallonia,85+,F,4
8054,2022-01-17,Flanders,65-74,M,3
8055,2022-01-17,Flanders,65-74,F,1
8056,2022-01-17,Flanders,75-84,M,3
8057,2022-01-17,Flanders,75-84,F,1
8058,2022-01-17,Flanders,85+,M,1
8059,2022-01-17,Flanders,85+,F,1
8060,2022-01-17,Brussels,45-64,M,1
8061,2022-01-17,Brussels,65-74,F,1
8062,2022-01-17,Brussels,75-84,M,1
8063,2022-01-17,Brussels,75-84,F,1
8064,2022-01-17,Brussels,85+,M,1
8065,2022-01-17,Brussels,85+,F,3
8066,2022-01-18,Wallonia,65-74,M,2
8067,2022-01-18,Wallonia,65-74,F,2
8068,2022-01-18,Wallonia,75-84,M,1
8069,2022-01-18,Wallonia,75-84,F,1
8070,2022-01-18,Wallonia,85+,M,3
8071,2022-01-18,Wallonia,85+,F,2
8072,2022-01-18,Flanders,45-64,F,1
8073,2022-01-18,Flanders,65-74,M,1
8074,2022-01-18,Flanders,75-84,M,4
8075,2022-01-18,Flanders,75-84,F,1
8076,2022-01-18,Flanders,85+,M,1
8077,2022-01-18,Flanders,85+,F,1
8078,2022-01-18,Brussels,65-74,F,1
8079,2022-01-18,Brussels,75-84,M,1
8080,2022-01-18,Brussels,85+,M,2
8081,2022-01-18,Brussels,85+,F,4
8082,2022-01-19,Wallonia,45-64,M,2
8083,2022-01-19,Wallonia,45-64,F,1
8084,2022-01-19,Wallonia,65-74,M,1
8085,2022-01-19,Wallonia,75-84,M,3
8086,2022-01-19,Wallonia,75-84,F,1
8087,2022-01-19,Wallonia,85+,M,6
8088,2022-01-19,Wallonia,85+,F,3
8089,2022-01-19,Flanders,65-74,M,4
8090,2022-01-19,Flanders,75-84,M,1
8091,2022-01-19,Flanders,75-84,F,1
8092,2022-01-19,Flanders,85+,M,6
8093,2022-01-19,Flanders,85+,F,3
8094,2022-01-19,Brussels,45-64,M,1
8095,2022-01-19,Brussels,45-64,F,1
8096,2022-01-19,Brussels,65-74,M,2
8097,2022-01-19,Brussels,75-84,M,1
8098,2022-01-19,Brussels,85+,M,1
8099,2022-01-20,Wallonia,25-44,M,1
8100,2022-01-20,Wallonia,65-74,M,3
8101,2022-01-20,Wallonia,65-74,F,1
8102,2022-01-20,Wallonia,75-84,M,1
8103,2022-01-20,Wallonia,85+,F,1
8104,2022-01-20,Flanders,45-64,M,1
8105,2022-01-20,Flanders,45-64,F,2
8106,2022-01-20,Flanders,75-84,F,1
8107,2022-01-20,Flanders,85+,M,3
8108,2022-01-20,Brussels,45-64,M,1
8109,2022-01-20,Brussels,65-74,M,1
8110,2022-01-20,Brussels,85+,M,1
8111,2022-01-21,Wallonia,65-74,M,3
8112,2022-01-21,Wallonia,75-84,M,1
8113,2022-01-21,Wallonia,75-84,F,3
8114,2022-01-21,Flanders,65-74,M,4
8115,2022-01-21,Flanders,75-84,M,1
8116,2022-01-21,Flanders,75-84,F,1
8117,2022-01-21,Flanders,85+,M,3
8118,2022-01-21,Flanders,85+,F,5
8119,2022-01-21,Brussels,45-64,M,1
8120,2022-01-21,Brussels,85+,M,1
8121,2022-01-22,Wallonia,45-64,M,1
8122,2022-01-22,Wallonia,45-64,F,1
8123,2022-01-22,Wallonia,65-74,F,1
8124,2022-01-22,Wallonia,75-84,M,1
8125,2022-01-22,Wallonia,75-84,F,2
8126,2022-01-22,Wallonia,85+,F,1
8127,2022-01-22,Flanders,65-74,M,1
8128,2022-01-22,Flanders,65-74,F,1
8129,2022-01-22,Flanders,75-84,M,4
8130,2022-01-22,Flanders,75-84,F,1
8131,2022-01-22,Flanders,85+,M,2
8132,2022-01-22,Flanders,85+,F,4
8133,2022-01-22,Brussels,45-64,M,1
8134,2022-01-22,Brussels,45-64,F,1
8135,2022-01-22,Brussels,75-84,M,4
8136,2022-01-23,Wallonia,65-74,M,1
8137,2022-01-23,Wallonia,65-74,F,1
8138,2022-01-23,Wallonia,75-84,M,1
8139,2022-01-23,Wallonia,85+,M,3
8140,2022-01-23,Wallonia,85+,F,2
8141,2022-01-23,Flanders,65-74,M,1
8142,2022-01-23,Flanders,75-84,M,3
8143,2022-01-23,Flanders,75-84,F,1
8144,2022-01-23,Flanders,85+,M,1
8145,2022-01-23,Flanders,85+,F,1
8146,2022-01-23,Brussels,65-74,M,1
8147,2022-01-23,Brussels,75-84,M,1
8148,2022-01-24,Wallonia,45-64,M,1
8149,2022-01-24,Wallonia,45-64,F,1
8150,2022-01-24,Wallonia,65-74,M,2
8151,2022-01-24,Wallonia,65-74,F,1
8152,2022-01-24,Wallonia,75-84,M,3
8153,2022-01-24,Wallonia,85+,M,1
8154,2022-01-24,Wallonia,85+,F,2
8155,2022-01-24,Flanders,45-64,M,1
8156,2022-01-24,Flanders,65-74,M,2
8157,2022-01-24,Flanders,65-74,F,2
8158,2022-01-24,Flanders,75-84,M,1
8159,2022-01-24,Flanders,85+,M,2
8160,2022-01-24,Flanders,85+,F,1
8161,2022-01-24,Brussels,45-64,F,1
8162,2022-01-24,Brussels,75-84,M,2
8163,2022-01-24,Brussels,85+,M,2
8164,2022-01-24,Brussels,85+,F,1
8165,2022-01-25,Wallonia,65-74,M,3
8166,2022-01-25,Wallonia,65-74,F,2
8167,2022-01-25,Wallonia,75-84,M,1
8168,2022-01-25,Wallonia,75-84,F,2
8169,2022-01-25,Wallonia,85+,M,1
8170,2022-01-25,Wallonia,85+,F,3
8171,2022-01-25,Flanders,45-64,M,1
8172,2022-01-25,Flanders,45-64,F,2
8173,2022-01-25,Flanders,65-74,M,3
8174,2022-01-25,Flanders,65-74,F,1
8175,2022-01-25,Flanders,75-84,M,2
8176,2022-01-25,Flanders,75-84,F,1
8177,2022-01-25,Flanders,85+,M,4
8178,2022-01-25,Flanders,85+,F,5
8179,2022-01-25,Brussels,45-64,F,2
8180,2022-01-25,Brussels,65-74,M,1
8181,2022-01-25,Brussels,75-84,M,1
8182,2022-01-25,Brussels,85+,M,2
8183,2022-01-26,Wallonia,45-64,M,2
8184,2022-01-26,Wallonia,65-74,M,3
8185,2022-01-26,Wallonia,75-84,M,1
8186,2022-01-26,Wallonia,75-84,F,1
8187,2022-01-26,Wallonia,85+,M,1
8188,2022-01-26,Wallonia,85+,F,1
8189,2022-01-26,Flanders,45-64,M,1
8190,2022-01-26,Flanders,65-74,F,2
8191,2022-01-26,Flanders,75-84,M,1
8192,2022-01-26,Flanders,75-84,F,1
8193,2022-01-26,Flanders,85+,M,7
8194,2022-01-26,Flanders,85+,F,6
8195,2022-01-26,Brussels,25-44,F,1
8196,2022-01-26,Brussels,65-74,M,1
8197,2022-01-26,Brussels,65-74,F,1
8198,2022-01-26,Brussels,75-84,M,1
8199,2022-01-26,Brussels,85+,M,1
8200,2022-01-27,Wallonia,45-64,M,1
8201,2022-01-27,Wallonia,65-74,M,2
8202,2022-01-27,Wallonia,65-74,F,1
8203,2022-01-27,Wallonia,85+,M,2
8204,2022-01-27,Wallonia,85+,F,3
8205,2022-01-27,Flanders,45-64,M,1
8206,2022-01-27,Flanders,45-64,F,1
8207,2022-01-27,Flanders,65-74,M,1
8208,2022-01-27,Flanders,65-74,F,1
8209,2022-01-27,Flanders,75-84,M,1
8210,2022-01-27,Flanders,75-84,F,3
8211,2022-01-27,Flanders,85+,M,5
8212,2022-01-27,Flanders,85+,F,3
8213,2022-01-27,Brussels,65-74,F,1
8214,2022-01-27,Brussels,85+,M,2
8215,2022-01-27,Brussels,85+,F,1
8216,2022-01-28,Wallonia,45-64,M,2
8217,2022-01-28,Wallonia,45-64,F,1
8218,2022-01-28,Wallonia,65-74,M,2
8219,2022-01-28,Wallonia,75-84,M,1
8220,2022-01-28,Wallonia,75-84,F,3
8221,2022-01-28,Wallonia,85+,M,5
8222,2022-01-28,Wallonia,85+,F,2
8223,2022-01-28,Flanders,45-64,M,1
8224,2022-01-28,Flanders,65-74,F,2
8225,2022-01-28,Flanders,75-84,M,2
8226,2022-01-28,Flanders,75-84,F,1
8227,2022-01-28,Flanders,85+,M,6
8228,2022-01-28,Flanders,85+,F,10
8229,2022-01-28,Brussels,45-64,M,1
8230,2022-01-28,Brussels,65-74,F,1
8231,2022-01-28,Brussels,75-84,F,3
8232,2022-01-28,Brussels,85+,M,2
8233,2022-01-29,Wallonia,45-64,M,1
8234,2022-01-29,Wallonia,65-74,M,2
8235,2022-01-29,Wallonia,65-74,F,1
8236,2022-01-29,Wallonia,75-84,M,1
8237,2022-01-29,Wallonia,75-84,F,2
8238,2022-01-29,Wallonia,85+,M,2
8239,2022-01-29,Wallonia,85+,F,2
8240,2022-01-29,Flanders,25-44,M,1
8241,2022-01-29,Flanders,65-74,M,1
8242,2022-01-29,Flanders,75-84,M,2
8243,2022-01-29,Flanders,85+,M,6
8244,2022-01-29,Flanders,85+,F,4
8245,2022-01-29,Brussels,45-64,F,1
8246,2022-01-29,Brussels,85+,F,1
8247,2022-01-30,Wallonia,45-64,F,1
8248,2022-01-30,Wallonia,75-84,M,2
8249,2022-01-30,Wallonia,75-84,F,2
8250,2022-01-30,Wallonia,85+,M,2
8251,2022-01-30,Wallonia,85+,F,3
8252,2022-01-30,Flanders,45-64,M,1
8253,2022-01-30,Flanders,45-64,F,2
8254,2022-01-30,Flanders,65-74,F,1
8255,2022-01-30,Flanders,75-84,M,2
8256,2022-01-30,Flanders,75-84,F,3
8257,2022-01-30,Flanders,85+,M,9
8258,2022-01-30,Flanders,85+,F,3
8259,2022-01-30,Brussels,45-64,M,1
8260,2022-01-30,Brussels,75-84,M,2
8261,2022-01-30,Brussels,75-84,F,1
8262,2022-01-30,Brussels,85+,M,2
8263,2022-01-31,Wallonia,25-44,M,1
8264,2022-01-31,Wallonia,45-64,M,2
8265,2022-01-31,Wallonia,65-74,F,2
8266,2022-01-31,Wallonia,75-84,F,3
8267,2022-01-31,Wallonia,85+,M,3
8268,2022-01-31,Wallonia,85+,F,1
8269,2022-01-31,Flanders,45-64,M,2
8270,2022-01-31,Flanders,65-74,M,1
8271,2022-01-31,Flanders,75-84,F,3
8272,2022-01-31,Flanders,85+,M,3
8273,2022-01-31,Flanders,85+,F,4
8274,2022-01-31,Brussels,45-64,M,1
8275,2022-01-31,Brussels,75-84,F,1
8276,2022-01-31,Brussels,85+,M,2
8277,2022-02-01,Wallonia,65-74,M,3
8278,2022-02-01,Wallonia,75-84,M,2
8279,2022-02-01,Wallonia,75-84,F,1
8280,2022-02-01,Wallonia,85+,M,3
8281,2022-02-01,Wallonia,85+,F,2
8282,2022-02-01,Flanders,45-64,M,2
8283,2022-02-01,Flanders,65-74,M,2
8284,2022-02-01,Flanders,65-74,F,1
8285,2022-02-01,Flanders,75-84,M,7
8286,2022-02-01,Flanders,75-84,F,2
8287,2022-02-01,Flanders,85+,M,8
8288,2022-02-01,Flanders,85+,F,1
8289,2022-02-01,Brussels,65-74,M,1
8290,2022-02-01,Brussels,75-84,M,1
8291,2022-02-01,Brussels,75-84,F,1
8292,2022-02-01,Brussels,85+,M,1
8293,2022-02-01,Brussels,85+,F,2
8294,2022-02-02,Wallonia,65-74,M,4
8295,2022-02-02,Wallonia,65-74,F,1
8296,2022-02-02,Wallonia,75-84,M,3
8297,2022-02-02,Wallonia,85+,M,6
8298,2022-02-02,Wallonia,85+,F,4
8299,2022-02-02,Flanders,45-64,M,1
